CUSTOMER_NUMBER,AGE,TENURE_DAYS,PRODUCT_COUNT,CA_BALANCE_MEAN,CA_BALANCE_TREND,CA_BALANCE_STD,TD_BALANCE_MEAN,LOAN_AMOUNT_MEAN,LOAN_TREND,NET_WORTH_PROXY,IF_SCORE,LOF_SCORE,RISK_SCORE,RISK_LEVEL,REASONS
553816,83.97535934291581,74,3,23855949.424700018,33618528.15705002,38430619.2107121,876344086.02,0.0,0.0,900200035.4447,-0.11283534793265504,-1.5346228302219194,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 38,430,619 VND)"
289443,64.60232717316906,355,2,56007298.06890837,5019640.67720525,26321904.316667255,14004429.0575,0.0,0.0,70011727.12640837,-0.01706021402398905,-1.9081370804568087,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 26,321,904 VND)"
389622,38.743326488706366,257,3,28385219.65444444,1419112.276333333,7265858.887475029,0.0,617127629.2222222,2455382.6333333333,-588742409.5677778,-0.043523618782669415,-1.495841161119627,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 7,265,859 VND)"
904333,39.53730321697468,355,3,17552043.474358346,-2310535.8442548965,30577654.377551135,151785714.28583333,550000000.0,-900000000.0,-380662242.2398083,-0.12652095615328707,-1.9305507282450116,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,310,536/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 30,577,654 VND)"
75565,43.72073921971253,215,3,105653.9,3974.4600000000064,2810.3676175546952,0.0,987327975.0,-1344050.0,-987222321.1,-0.02572692900249096,-1.6612119222843522,3,High Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -987,222,321 VND"
197752,56.0,47,2,6439001.665,-10596663.33,7492972.498593822,217333333.335,0.0,0.0,223772335.0,-0.03386287840480773,-2.2207784475132795,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -10,596,663/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 7,492,972 VND)"
399546,48.0,41,3,14264157.125,28462380.909999996,20125942.550175536,175000000.0,1500000000.0,0.0,-1310735842.875,-0.10540460855638079,-1.8098951977689648,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 20,125,943 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,310,735,843 VND"
92740,40.440793976728266,253,3,11246240.80888889,-6007170.118333335,23329285.4977829,0.0,1312140804.7777777,1593437.4166666667,-1300894563.9688888,-0.060038464189574925,-2.5033146567785507,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -6,007,170/tháng) | Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (1,593,437/tháng), dư nợ hiện tại: 1,312,140,805 VND | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 23,329,285 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,300,894,564 VND"
436520,26.770704996577688,205,3,9313056.727142857,-5368490.4546428565,17478214.59534468,0.0,712500000.0,175000000.0,-703186943.2728572,-0.09107145026381513,-1.8500197711087272,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,368,490/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 17,478,215 VND) | Số lượng khoản vay bất thường: 3 khoản vay đồng thời"
599469,36.68446269678302,40,3,242182.97,484365.94,342498.4407497964,120004602.735,900000000.0,0.0,-779753214.295,-0.04767981323467174,-1.5072545488478697,3,High Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -779,753,214 VND"
480613,52.78302532511978,217,3,3706564.06,384889.9592857144,2194823.658466152,203340382.04,2492970571.428569,167328249.99999896,-2285923625.328569,-0.10029814577866769,-1.7526080962386992,3,High Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (167,328,250/tháng), dư nợ hiện tại: 2,492,970,571 VND | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,285,923,625 VND"
34512,34.23134839151266,210,2,9667355.461428571,-4772116.620714285,16505102.00774786,0.0,835714285.7142857,107142857.14285712,-826046930.2528572,-0.03570547977076721,-1.7995138861835955,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,772,117/tháng) | Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (107,142,857/tháng), dư nợ hiện tại: 835,714,286 VND | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 16,505,102 VND) | Số lượng khoản vay bất thường: 5 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -826,046,930 VND"
374386,20.930869267624914,350,3,7870244.613333333,-1659066.3518881118,17337756.18187743,98907450.07666667,555000000.0,-690000000.0,-448222305.31,-0.10590709553275146,-1.4971978499483665,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,659,066/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 17,337,756 VND)"
7502,62.861054072553046,350,2,26587122.918820012,7373080.745289698,30064226.206723902,0.0,919695000.0,-121892657.34265734,-893107877.08118,-0.010732797740901967,-1.685200915098509,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 30,064,226 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -893,107,877 VND"
510452,56.813141683778234,352,3,109540.91666666667,15951.248251748251,69616.7298120193,340053763.44166666,175000000.0,60000000.0,165163304.35833335,-0.09501115293749984,-1.6310008689047026,3,High Risk,Số lượng khoản vay bất thường: 3 khoản vay đồng thời
1322,72.02464065708419,183,3,7556467.646666666,3010327.0879999995,5631884.357136619,1000000000.0,200000000.0,0.0,807556467.6466666,-0.043605094475420825,-1.8425517221519025,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,631,884 VND)"
969241,43.696098562628336,362,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007237332381060391,-1.4749956306365906,3,High Risk,"Tài khoản ""ma"": Khách hàng tenure dài (362 ngày) nhưng gần như không sử dụng sản phẩm"
960551,45.973990417522245,54,2,3483139.06,6632944.78,4690200.233173912,0.0,2627915000.0,-44170000.0,-2624431860.94,-0.00029052930272988053,-1.5872638011855922,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,690,200 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,624,431,861 VND"
747601,38.04517453798768,130,3,12378812.154,12279103.878,27421664.725318685,170322580.646,200000000.0,0.0,-17298607.199999988,-0.08292759470971922,-2.9067308102907514,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 27,421,665 VND)"
336070,49.19917864476386,180,3,20233392.524016675,-4581546.21349429,23728334.17140759,335394265.2316666,0.0,0.0,355627657.7556833,-0.07096694711049167,-1.522024761619602,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,581,546/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 23,728,334 VND)"
588559,56.82683093771389,272,2,6298431.041428572,-2181086.7167857145,10160614.068391465,709523809.5242857,0.0,0.0,715822240.5657142,-0.003822020251881608,-1.5526038350842364,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,181,087/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,160,614 VND)"
7728,46.81998631074607,243,2,3267465.2600000002,-6533677.880000001,4620007.935036546,194516129.03,0.0,0.0,197783594.29,-0.0067171613960720356,-1.9127752899381882,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -6,533,678/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,620,008 VND)"
538780,57.39082819986311,212,4,511982.89428571425,115820.58321428571,603577.538935877,55714285.71428572,2828198499.999995,0.0,-2771972231.3914237,-0.1393485781184033,-1.7512782691317306,3,High Risk,"Số lượng khoản vay bất thường: 4 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,771,972,231 VND"
237340,32.17796030116359,48,2,42276906.527050026,-51895748.53410005,36695835.703213975,0.0,450000000.0,-500000000.0,-407723093.47295,-0.008426397211879655,-3.6231364969466724,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -51,895,749/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 36,695,836 VND)"
829413,56.99931553730322,140,3,10174326.629999999,840389.7980000004,10206417.779807668,0.0,2828198499.999995,0.0,-2818024173.369995,-0.08775756532476553,-1.844565852588128,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,206,418 VND) | Số lượng khoản vay bất thường: 5 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,818,024,173 VND"
572625,81.90828199863107,153,1,13691434.780820008,-13643559.64282001,30485075.75293474,0.0,0.0,0.0,13691434.780820008,-0.04017589398826671,-1.6465229537565587,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -13,643,560/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 30,485,076 VND)"
499827,63.832991101984945,228,2,17773004.0575,685079.3890000001,11560597.503103944,890000000.0,0.0,0.0,907773004.0575,-0.009776507572826887,-1.4780940737753159,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,560,598 VND)"
703479,40.56673511293634,147,2,14318092.054,3887888.121000001,6698725.065417269,800000000.0,0.0,0.0,814318092.054,-0.023054295571445338,-1.692497747471839,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,698,725 VND)"
903498,61.54688569472964,51,2,3365835.175,6571670.35,4646872.668207572,0.0,400000000.0,200000000.0,-396634164.825,-0.0203835870306337,-1.7374047102445598,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,646,873 VND)"
252466,35.51813826146475,355,2,6872933.422410006,-3737109.8844660637,21556989.42152862,457647414.40900004,0.0,0.0,464520347.83141005,-0.020842707123045146,-1.8153860035637126,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -3,737,110/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 21,556,989 VND)"
899448,43.148528405201915,173,4,15829290.583333334,11819849.031428572,27277237.43973324,156854838.71,681375500.0,-91083000.0,-508691370.70666665,-0.14998751063465587,-1.9503234419321267,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 27,277,237 VND)"
962690,56.2217659137577,187,2,3430312.73,5036219.08,5753286.733395704,264946236.55999997,0.0,0.0,268376549.28999996,-0.006424498960566738,-1.7326672889249886,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,753,287 VND)"
76977,73.7659137577002,154,2,8416548.49,-1389102.8931428571,20394765.017722834,666290322.5816666,0.0,0.0,674706871.0716666,-0.00784056855862414,-1.8066895510620504,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,389,103/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 20,394,765 VND)"
14210,46.729637234770706,355,2,59558801.06426367,4067136.6524263667,20966478.823433578,0.0,0.0,0.0,59558801.06426367,-0.0015318676432323208,-1.8473814298791116,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 20,966,479 VND)"
885242,30.236824093086927,160,3,38823605.59538335,-16666203.222768582,33654294.48939175,0.0,840206666.6666666,-124790285.7142857,-801383061.0712832,-0.10949718947753107,-2.206332868060078,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -16,666,203/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 33,654,294 VND) | Số lượng khoản vay bất thường: 3 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -801,383,061 VND"
931270,55.572895277207394,162,3,643577.5916666667,133296.85514285715,305187.67833212705,425806451.6133334,432000000.0,211000000.0,-5549970.794999957,-0.11251548315104631,-1.931663202070715,3,High Risk,Số lượng khoản vay bất thường: 4 khoản vay đồng thời
706326,50.34633812457221,338,3,10090439.793333331,3334431.8151748246,16242787.696842553,0.0,363331500.0,-6666999.999999999,-353241060.20666665,-0.01621402587009113,-1.7733645846601518,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 16,242,788 VND)"
947065,31.89869952087611,86,3,205.79999999999998,171.5,181.4985399390309,333333333.3333333,1450000000.0,0.0,-1116666460.8666668,-0.07935490565967851,-2.0054098442755866,3,High Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,116,666,461 VND"
580238,33.01574264202601,251,3,6376671.842857144,1793449.9300000002,4473567.253082814,0.0,295841715.375,18223278.36904762,-289465043.5321429,-0.04801934585388812,-1.7388001588208788,3,High Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,473,567 VND)"
915980,52.16153319644079,355,1,13793727.51282001,-13612632.416820012,30427885.75532408,0.0,0.0,0.0,13793727.51282001,-0.020632605286241223,-1.648608022790047,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -13,612,632/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 30,427,886 VND)"
885583,64.27104722792608,349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023506104720100507,-2.3173632580187027,3,High Risk,"Tài khoản ""ma"": Khách hàng tenure dài (349 ngày) nhưng gần như không sử dụng sản phẩm"
410622,32.81587953456537,316,3,19266090.98727273,-4886804.502909092,25391320.87283431,61583577.71272728,0.0,0.0,80849668.7,-0.05101505877910528,-1.734653816377109,3,High Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,886,805/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 25,391,321 VND)"
621944,33.08145106091718,359,1,0.0,0.0,0.0,0.0,22500000.0,15000000.0,-22500000.0,-0.014184797407489125,-2.6562080087553555,3,High Risk,"Tài khoản ""ma"": Khách hàng tenure dài (359 ngày) nhưng gần như không sử dụng sản phẩm"
967945,48.18343600273785,130,3,617787.61,113848.20400000001,243382.0527520183,851612903.2260001,850000000.0,60000000.0,2230690.836000085,-0.03995680311425953,-1.6225355473033065,3,High Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (60,000,000/tháng), dư nợ hiện tại: 850,000,000 VND"
